ID;FANN_KEY;FSPN_KEY;MPAR_KEY;MPAR_CODE;MPAR_LIBELLE;MRSEM_KEY;MSEM_KEY;MSEM_ORDRE;MRUE_KEY;MRUE_ORDRE;MUE_KEY;MUE_CODE;MUE_LIBELLE;MREC_KEY;MREC_ORDRE;MTEC_CODE;MEC_KEY;MEC_CODE;MEC_LIBELLE;MRAP_KEY;MRAP_SEMESTRE;MAP_KEY;MAP_LIBELLE;MHCO_CODE;MHMO_CODE;MAP_VALEUR;MAP_SEUIL;MAP_GROUPE_PREVU;MAP_GROUPE_REEL;FDIP_CODE;FSPN_LIBELLE;FSPN_ABREVIATION;FHAB_KEY;FHAB_NIVEAU;FHAB_OUVERT;FGRA_CODE;FDOM_CODE;FDIP_MENTION;FDIP_SPECIALITE;FDIP_LIBELLE;FDIP_ABREVIATION;FDIP_DEPART;FDIP_ARRIVEE;ETAB_CODE;COMP_CODE;FDIP_CYCLE;FDIP_MODELE;FDIP_TYPE_DROIT;SREMO_CODE;FDIP_TYPE;FDIP_SEMESTRIALISATION;FDIP_DELIBERATION;FDIP_MONO_SEMESTRE;FDIP_MONO_POSITION
;2020;807;968;1;Parcours Commun;10460;12880;1;26658;1;26809;GESPE1-UE1;Connaissances transversales 1;83193;1;O;56348;26_0059;Statistiques environnementales;99452;1;98512;CM : Stats environnementales;CM;EPRES;12;400;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26658;1;26809;GESPE1-UE1;Connaissances transversales 1;83193;1;O;56348;26_0059;Statistiques environnementales;99453;1;98513;TD : Stats environnementales;TD;EPRES;14;45;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26658;1;26809;GESPE1-UE1;Connaissances transversales 1;83194;2;O;56347;27_0089;Bases de données;99450;1;98510;CM : Bases de données;CM;EPRES;12;400;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26658;1;26809;GESPE1-UE1;Connaissances transversales 1;83194;2;O;56347;27_0089;Bases de données;99451;1;98511;TD : Bases de données;TD;EPRES;14;45;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26659;2;26810;GESPE1-UE2;Connaissances transversales 2;83195;1;O;56349;67_0033;Biodiversité;99454;1;98514;CM : Biodiversité;CM;EPRES;22;400;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26659;2;26810;GESPE1-UE2;Connaissances transversales 2;83195;1;O;56349;67_0033;Biodiversité;99456;1;98516;TP : Biodiversité;TP;EPRES;12;20;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26659;2;26810;GESPE1-UE2;Connaissances transversales 2;83195;1;O;56349;67_0033;Biodiversité;102179;1;99676;TD : Biodiversité;TD;EPRES;2;45;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26659;2;26810;GESPE1-UE2;Connaissances transversales 2;83196;2;O;56350;35_0074;Sciences de la Terre;99455;1;98517;TP : Sciences de la Terre;TP;EPRES;12;20;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26659;2;26810;GESPE1-UE2;Connaissances transversales 2;83196;2;O;56350;35_0074;Sciences de la Terre;99457;1;98515;CM : Sciences de la Terre;CM;EPRES;18;400;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26659;2;26810;GESPE1-UE2;Connaissances transversales 2;83197;3;O;61745;67_0067;Changements globaux et conservation de la biodiversité;102160;1;99645;CM : Changements globaux et conserv. de la biodiv.;CM;EPRES;10;200;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26659;2;26810;GESPE1-UE2;Connaissances transversales 2;83197;3;O;61745;67_0067;Changements globaux et conservation de la biodiversité;102176;1;99675;TD : Changements globaux et conserv. de la biodiv.;TD;EPRES;2;40;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26660;3;26811;GESPE1-UE3;Anglais;83198;1;O;59586;11_0138;Préparation à l'IELTS;96190;1;88808;TP : Anglais-IELTS;TP;EPRES;25;20;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26660;3;26811;GESPE1-UE3;Anglais;83198;1;O;59586;11_0138;Préparation à l'IELTS;96796;1;97319;EA : Anglais-IELTS;EA;EPRES;15;20;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26690;4;26812;GESPE1-UE4;Spatialisation des données environnementales;83199;1;O;56351;23_0127;Systèmes d'Information Géographique;99459;1;98519;CM :  SIG;CM;EPRES;12;400;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26690;4;26812;GESPE1-UE4;Spatialisation des données environnementales;83199;1;O;56351;23_0127;Systèmes d'Information Géographique;99460;1;98520;TD :  SIG;TD;EPRES;12;45;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26690;4;26812;GESPE1-UE4;Spatialisation des données environnementales;83200;2;O;55531;23_0128;Cartographie numérique;99458;1;98518;TD : Carto.  numérique;TD;EPRES;8;45;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26690;4;26812;GESPE1-UE4;Spatialisation des données environnementales;83200;2;O;55531;23_0128;Cartographie numérique;99461;1;98521;CM : Carto.  numérique;CM;EPRES;12;400;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26690;4;26812;GESPE1-UE4;Spatialisation des données environnementales;83200;2;O;55531;23_0128;Cartographie numérique;99462;1;98522;TP : Carto.  numérique;TP;EPRES;6;20;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26690;4;26812;GESPE1-UE4;Spatialisation des données environnementales;83201;3;O;55532;23_0129;Télédétection;99463;1;98523;CM : Télédétection;CM;EPRES;12;400;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26690;4;26812;GESPE1-UE4;Spatialisation des données environnementales;83201;3;O;55532;23_0129;Télédétection;99464;1;98524;TD : Télédétection;TD;EPRES;12;45;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26691;5;26813;GESPE1-UE5;Echantillonnage;83202;1;O;61556;67_0047;Echantillonnage environnemental;97377;1;95535;TD : Echantillonnage;TD;EPRES;12;45;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26691;5;26813;GESPE1-UE5;Echantillonnage;83202;1;O;61556;67_0047;Echantillonnage environnemental;97378;1;95534;CM : Echantillonnage;CM;EPRES;8;400;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26692;6;26814;GESPE1-UE6;Droit de l'environnement et insularité;83203;1;O;60376;23_0118;Territorialité dans le Pacifique Insulaire;96699;1;95539;CM : Territorialité dans le Pacifique Insulaire;CM;EPRES;10;400;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26692;6;26814;GESPE1-UE6;Droit de l'environnement et insularité;83203;1;O;60376;23_0118;Territorialité dans le Pacifique Insulaire;96700;1;95648;TD : Territorialité dans le Pacifique Insulaire;TD;EPRES;2;45;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26692;6;26814;GESPE1-UE6;Droit de l'environnement et insularité;83204;2;O;59444;02_0158;Droit de l'environnement;96697;1;95537;CM : Droit de l'environnement;CM;EPRES;12;400;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;807;968;1;Parcours Commun;10460;12880;1;26692;6;26814;GESPE1-UE6;Droit de l'environnement et insularité;83204;2;O;59444;02_0158;Droit de l'environnement;96698;1;95538;TD : Droit de l'environnement;TD;EPRES;2;45;1;0;2299910;;;10708;1;O;M;STS;Gestion de l'environnement;Sciences pour l'environnement;Sciences, Technologies, Santé mention Gestion de l'environnement parcours Sciences pour l'environnement;GESPE;1;2;9830445S;9830707B;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10602;13084;3;27362;3;23810;EOPS3-UE03;Ateliers de production scientifique;74695;2;O;59497;71_0001;Atelier de communication scientifique orale;97506;1;98404;TD : Communication scientifique orale;TD;EPRES;12;45;1;0;2223920;;;10776;2;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10381;12899;1;26294;2;24139;CCS1-UE02;Savoirs Océaniens (3 EC au choix sur 4);75999;1;C;58221;20_0032;Décoloniser les sciences sociales: dé-construction des savoirs;98494;1;93126;CM : Décoloniser les sciences sociales;CM;EPRES;16;400;1;0;2223920;;;10775;1;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10381;12899;1;26294;2;24139;CCS1-UE02;Savoirs Océaniens (3 EC au choix sur 4);75999;1;C;58221;20_0032;Décoloniser les sciences sociales: dé-construction des savoirs;98495;1;93127;TD : Décoloniser les sciences sociales;TD;EPRES;10;45;1;0;2223920;;;10775;1;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10381;12899;1;26294;2;24139;CCS1-UE02;Savoirs Océaniens (3 EC au choix sur 4);76002;4;C;56408;07_0080;Pluralités linguistiques et culturelles: contacts de langue, politique linguistique;98500;1;93132;CM : Pluralités linguistiques;CM;EPRES;16;400;1;0;2223920;;;10775;1;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10381;12899;1;26294;2;24139;CCS1-UE02;Savoirs Océaniens (3 EC au choix sur 4);76002;4;C;56408;07_0080;Pluralités linguistiques et culturelles: contacts de langue, politique linguistique;98504;1;93133;TD : Pluralités linguistiques;TD;EPRES;10;45;1;0;2223920;;;10775;1;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10381;12899;1;26349;3;23804;CCS1-UE03; Méthodologie de la recherche 1;76003;1;O;57408;22_0111;La recherche documentaire (bibliographie, e-ressources, archives numérisées);94856;1;93122;CM : La recherche documentaire;CM;EPRES;8;400;1;0;2223920;;;10775;1;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10381;12899;1;26349;3;23804;CCS1-UE03; Méthodologie de la recherche 1;76003;1;O;57408;22_0111;La recherche documentaire (bibliographie, e-ressources, archives numérisées);94857;1;93123;TD : La recherche documentaire;TD;EPRES;14;45;1;0;2223920;;;10775;1;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10602;13084;3;27360;1;23808;EOPS3-UE01;Option Sociétés océaniennes et mutations (4 EC sur 5 au choix);76015;1;C;56409;11_0276;Cultures anglophones du Pacifique;98501;1;93137;TD : Cultures anglophones du Pacifique;TD;EPRES;8;45;1;0;2223920;;;10776;2;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10602;13084;3;27360;1;23808;EOPS3-UE01;Option Sociétés océaniennes et mutations (4 EC sur 5 au choix);76015;1;C;56409;11_0276;Cultures anglophones du Pacifique;98505;1;93136;CM : Cultures anglophones du Pacifique;CM;EPRES;16;400;1;0;2223920;;;10776;2;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10602;13084;3;27360;1;23808;EOPS3-UE01;Option Sociétés océaniennes et mutations (4 EC sur 5 au choix);76017;1;C;58225;20_0036;Du clan à la ville: terres, territorialités et peuples océaniens;98496;1;93128;CM : Du clan à la ville;CM;EPRES;16;400;1;0;2223920;;;10776;2;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10602;13084;3;27360;1;23808;EOPS3-UE01;Option Sociétés océaniennes et mutations (4 EC sur 5 au choix);76017;1;C;58225;20_0036;Du clan à la ville: terres, territorialités et peuples océaniens;98497;1;93129;TD : Du clan à la ville;TD;EPRES;8;45;1;0;2223920;;;10776;2;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10602;13084;3;27360;1;23808;EOPS3-UE01;Option Sociétés océaniennes et mutations (4 EC sur 5 au choix);76018;1;C;61049;23_0124;Les sociétés du Pacifique face aux risques naturels;98357;1;93114;CM : Les sociétés du Pacifique;CM;EPRES;16;400;1;0;2223920;;;10776;2;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10602;13084;3;27360;1;23808;EOPS3-UE01;Option Sociétés océaniennes et mutations (4 EC sur 5 au choix);76018;1;C;61049;23_0124;Les sociétés du Pacifique face aux risques naturels;98358;1;93115;TD : Les sociétés du Pacifique;TD;EPRES;8;45;1;0;2223920;;;10776;2;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10602;13084;3;27361;2;23809;EOPS3-UE02;Option Outils et pratiques de recherche (3 EC sur 4 au choix);76020;1;C;57407;22_0110;Les sources historiques Pacifique-Océanie;94854;1;93121;TD : Les sources historiques;TD;EPRES;16;45;1;0;2223920;;;10776;2;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10602;13084;3;27361;2;23809;EOPS3-UE02;Option Outils et pratiques de recherche (3 EC sur 4 au choix);76020;1;C;57407;22_0110;Les sources historiques Pacifique-Océanie;94855;1;93120;CM : Les sources historiques;CM;EPRES;8;400;1;0;2223920;;;10776;2;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10602;13084;3;27361;2;23809;EOPS3-UE02;Option Outils et pratiques de recherche (3 EC sur 4 au choix);76021;1;C;56407;21_0032;Archéologie et ethnoarchéologie;98502;1;93134;CM : Archéo et ethnoarchéo;CM;EPRES;8;400;1;0;2223920;;;10776;2;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10602;13084;3;27361;2;23809;EOPS3-UE02;Option Outils et pratiques de recherche (3 EC sur 4 au choix);76021;1;C;56407;21_0032;Archéologie et ethnoarchéologie;98503;1;93135;TD : Archéo et ethnoarchéo;TD;EPRES;16;45;1;0;2223920;;;10776;2;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10602;13084;3;27361;2;23809;EOPS3-UE02;Option Outils et pratiques de recherche (3 EC sur 4 au choix);76023;1;C;61050;23_0125;Donner à voir les résultats de sa recherche (synthèse, schémas, cartographie);98359;1;93116;CM : Résultats de sa recherche;CM;EPRES;8;400;1;0;2223920;;;10776;2;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10602;13084;3;27361;2;23809;EOPS3-UE02;Option Outils et pratiques de recherche (3 EC sur 4 au choix);76023;1;C;61050;23_0125;Donner à voir les résultats de sa recherche (synthèse, schémas, cartographie);98360;1;93117;TD : Résultats de sa recherche;TD;EPRES;16;45;1;0;2223920;;;10776;2;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10602;13084;3;27362;3;23810;EOPS3-UE03;Ateliers de production scientifique;76024;1;O;59772;71_0051;Atelier d'écriture scientifique;94863;1;93145;TD : Atelier d'écriture scientifique;TD;EPRES;12;45;1;0;2223920;;;10776;2;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10381;12899;1;26294;2;24139;CCS1-UE02;Savoirs Océaniens (3 EC au choix sur 4);76648;2;C;60244;15_0104;Oralité et créativité: description, valorisation des savoirs océaniens;100397;1;98420;CM : Oralité et créativité;CM;EPRES;16;400;1;0;2223920;;;10775;1;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10381;12899;1;26294;2;24139;CCS1-UE02;Savoirs Océaniens (3 EC au choix sur 4);76648;2;C;60244;15_0104;Oralité et créativité: description, valorisation des savoirs océaniens;100398;1;98421;TD : Oralité et créativité;TD;EPRES;10;45;1;0;2223920;;;10775;1;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10381;12899;1;26294;2;24139;CCS1-UE02;Savoirs Océaniens (3 EC au choix sur 4);76649;3;C;60245;01_0207;Coutume et pluralité des normes;100399;1;98422;CM : Coutume et pluralité des normes;CM;EPRES;16;400;1;0;2223920;;;10775;1;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10381;12899;1;26294;2;24139;CCS1-UE02;Savoirs Océaniens (3 EC au choix sur 4);76649;3;C;60245;01_0207;Coutume et pluralité des normes;100400;1;98423;TD : Coutume et pluralité des normes;TD;EPRES;10;45;1;0;2223920;;;10775;1;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10381;12899;1;26349;3;23804;CCS1-UE03; Méthodologie de la recherche 1;76650;2;O;60246;22_0112;Approches du terrain en SHS;100401;1;98424;CM : Approches du terrain en SHS;CM;EPRES;8;400;1;0;2223920;;;10775;1;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
;2020;813;974;1;Parcours Commun;10381;12899;1;26349;3;23804;CCS1-UE03; Méthodologie de la recherche 1;76650;2;O;60246;22_0112;Approches du terrain en SHS;100402;1;98425;TD : Approches du terrain en SHS;TD;EPRES;14;45;1;0;2223920;;;10775;1;O;M;SHS;Civilisations, cultures et sociétés;Etudes océaniennes et du Pacifique;Sciences Humaines et Sociales mention Civilisations, cultures et sociétés spécialité Etudes océaniennes et du Pacifique;EOP;1;2;9830445S;9830706A;2;;M;;H;O;O;N;
